track_name,track_location,year,race_date,class_name,position,number,driver_name,mx_bike,source
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,29,349,Kile Epperson,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,30,334,Brad West,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,32,688,Brandan Leith,Kawasaki KX450,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,33,617,Hayden Cordell,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,34,93,Bryce Shelly,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,35,356,Chris Cornish,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,36,928,Bryce Hammond,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,37,528,Ryan Peters,Kawasaki KX450,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,38,888,Blake Ballard,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,39,647,Matt Hubert,Yamaha YZ250,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,40,332,Colton Eigenmann,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,41,240,Takumu Yokosawa,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",450MX,42,563,Dante Oliveira,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M2440/M1F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,1,38,Haiden Deegan,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,2,16,Tom Vialle,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,3,30,Jo Shimoda,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,4,34,Ryder DiFrancesco,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,5,39,Pierce Brown,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,6,47,Levi Kitchen,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,7,17,Joseph Savatgy,Triumph TF,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,8,33,Jalek Swoll,Triumph TF,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,9,48,Chance Hymas,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,10,99,Jett Reynolds,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,11,929,Julien Beaumer,250 SX-F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,12,29,Ty Masterpool,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,13,37,Max Anstie,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,14,40,Dilan Schwartz,Suzuki RM-Z250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,15,166,Casey Cochran,Husqvarna FC 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,16,31,Jordon Smith,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,17,511,Nicholas Romano,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,18,35,Talon Hawkins,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,20,705,Mark Fineis,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,21,337,Slade Smith,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,22,473,Lux Turner,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,23,350,Chandler Baker,Husqvarna FC 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,24,273,Brock Bennett,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,25,59,Daxton Bennick,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,26,584,Cameron Durow,250 SX-F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,27,451,Dalton Venter,"Meyersdale, South",https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,28,401,Blake Gardner,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,29,378,Kyle Wise,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,30,310,Kai Aiello,Husqvarna FC 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,31,805,Slade Varola,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,32,377,Austin Black,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,33,670,Gavin Brough,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,34,128,Preston Boespflug,Suzuki RM-Z250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,35,565,Stav Orland,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,36,537,Travis Mecking,Husqvarna FC 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,37,751,Evan Ferry,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,38,299,Konnor Visger,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,39,734,Dayton Briggs,Husqvarna FC 250,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,40,123,Kayden Palmer,Triumph TF,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
WASHOUGAL,"WASHOUGAL, WA",2024,"JULY 20, 2024",250MX,41,413,Crockett Myers,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2440/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,1,4,Chase Sexton,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,2,96,Hunter Lawrence,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,3,7,Aaron Plessinger,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,4,14,Dylan Ferrandis,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,5,21,Jason Anderson,Kawasaki KX450SR,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,6,32,Justin Cooper,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,7,94,Ken Roczen,Suzuki RM-Z450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,8,28,Christian Craig,Husqvarna FC 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,9,27,Malcolm Stewart,Husqvarna FC 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,10,23,Grant Harlan,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,11,22,Freddie Noren,Kawasaki KX450SR,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,12,79,Harri Kullas,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,13,36,Phillip Nicoletti,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,14,12,Shane McElrath,Kawasaki KX450SR,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,15,2,Cooper Webb,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,16,68,Romain Pape,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,17,45,Colt Nichols,Suzuki RM-Z450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,18,75,Marshal Weltin,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,19,11,Kyle Chisholm,Suzuki RM-Z450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,20,829,Henry Jacobi,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,21,56,Jeremy Hand,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,22,70,Jerry Robin,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,23,84,Anthony Rodriguez,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,24,60,Lorenzo Locurcio,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,25,53,Derek Kelley,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,26,58,Cullin Park,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,27,93,Bryce Shelly,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,28,421,Tristan Purdon,Husqvarna FC 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,29,682,Izaih Clark,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,30,874,Zack Williams,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,31,437,Vinny Luhovey,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,32,137,Ayden Shive,Kawasaki KX450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,33,411,Scott Meshey,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,34,444,Justin Cokinos,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,35,177,Tyler Stepek,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,36,351,Jack Rogers,Kawasaki KX450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,37,591,Charlie Putnam,Husqvarna FC 450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,38,416,Jake Masterpool,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,39,740,Sebastian Balbuena,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,40,148,Justin Rodbell,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,41,483,Bryton Carroll,Yamaha YZ450F,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,42,87,Max Miller,Suzuki RM-Z450,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,43,296,Ryder Floyd,27.3 0,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,44,910,Carson Brown,25.0 0,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,45,97,Tristan Lane,33.0 0,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",450MX,46,416,Jake Masterpool,23.5 0,https://americanmotocrossresults.com/xml/MX/events/M2445/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,1,47,Levi Kitchen,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,2,38,Haiden Deegan,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,3,33,Jalek Swoll,Triumph TF,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,4,26,Garrett Marchbanks,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,5,37,Max Anstie,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,6,39,Pierce Brown,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,7,31,Jordon Smith,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,8,29,Ty Masterpool,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,9,929,Julien Beaumer,250 SX-F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,10,34,Ryder DiFrancesco,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,11,16,Tom Vialle,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,12,30,Jo Shimoda,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,13,511,Nicholas Romano,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,14,59,Daxton Bennick,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,15,473,Lux Turner,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,16,166,Casey Cochran,Husqvarna FC 250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,17,17,Joseph Savatgy,Triumph TF,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,18,69,Coty Schock,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,19,35,Talon Hawkins,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,20,40,Dilan Schwartz,Suzuki RM-Z250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,21,350,Chandler Baker,Husqvarna FC 250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,22,273,Brock Bennett,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,23,435,Marcus Phelps,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,24,302,Parker Ross,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,25,401,Blake Gardner,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,26,322,Charlie Heyman,Husqvarna FC 250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,27,565,Stav Orland,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,28,736,Jace Allred,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,29,705,Mark Fineis,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,30,181,Ashton Arruda,Yamaha YZ250F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,31,805,Slade Varola,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,32,378,Kyle Wise,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,33,584,Cameron Durow,250 SX-F,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,34,128,Preston Boespflug,Suzuki RM-Z250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,35,751,Evan Ferry,GASGAS MC,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,36,162,Max Sanford,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,37,451,Dalton Venter,", JohanneKsbauwragsaki",https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,38,48,Chance Hymas,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,39,746,Trevor Schmidt,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2024,"AUGUST 10, 2024",250MX,40,343,Carter Biese,Kawasaki KX250,https://americanmotocrossresults.com/xml/MX/events/M2445/M2F2PRESS.pdf
BUDDS CREEK,"MECHANICSVILLE, MD",2024,"AUGUST 17, 2024",450MX,1,4,Chase Sexton,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M2450/M1F2PRESS.pdf
